payment_sequential,payment_type,payment_installments,payment_value,order_id
1,boleto,1,250.04,18677
1,credit_card,7,108.88,47263
1,credit_card,1,189.66,27016
1,credit_card,3,135.47,56292
1,boleto,1,104.07,40063
1,credit_card,3,184.08,62331
1,boleto,1,164.01,45266
1,credit_card,3,91.21,74042
1,credit_card,7,129.0,58264
1,credit_card,2,84.28,37374
1,credit_card,1,57.67,74882
1,credit_card,3,97.79,16940
1,debit_card,1,53.9,97394
1,boleto,1,35.09,74146
1,boleto,1,218.04,96037
1,boleto,1,67.93,93095
1,boleto,1,40.53,10286
1,credit_card,6,97.23,8619
1,credit_card,6,159.39,8627
1,boleto,1,167.07,44088
2,voucher,1,50.0,60249
1,credit_card,2,93.4,61941
1,credit_card,4,276.11,79873
1,credit_card,3,149.16,61045
1,credit_card,2,175.13,32535
1,credit_card,1,143.99,27219
1,boleto,1,131.8,65729
1,boleto,1,88.54,2626
1,credit_card,1,109.31,88643
1,boleto,1,63.05,40671
1,credit_card,8,353.29,30578
1,credit_card,3,276.44,18191
1,boleto,1,45.95,25408
1,credit_card,2,116.99,30181
1,boleto,1,46.0,60278
2,voucher,1,23.23,67920
1,credit_card,1,119.18,37563
1,boleto,1,32.13,92792
1,credit_card,5,222.15,24560
1,boleto,1,59.22,62546
1,boleto,1,204.81,44867
1,credit_card,2,73.34,34628
1,credit_card,1,131.03,46453
1,credit_card,3,57.69,81241
1,credit_card,1,27.79,96420
1,boleto,1,224.45,57403
1,credit_card,1,135.6,26893
1,credit_card,7,76.08,8300
1,credit_card,1,67.14,57920
1,boleto,1,137.97,37105
1,boleto,1,68.12,77740
1,credit_card,3,73.61,14605
1,credit_card,3,117.94,39462
1,credit_card,3,84.52,15314
1,credit_card,8,138.84,5453
1,credit_card,1,5.37,37294
1,credit_card,4,119.48,98151
1,credit_card,1,77.5,84276
1,boleto,1,84.05,81786
1,boleto,1,149.73,28161
1,boleto,1,93.8,85379
1,credit_card,2,76.51,20964
1,boleto,1,121.6,39550
1,credit_card,10,528.69,35265
1,boleto,1,73.03,22858
2,credit_card,2,70.0,2312
1,credit_card,5,278.63,33939
1,credit_card,2,89.88,45935
1,boleto,1,117.38,12700
1,credit_card,3,180.47,23349
1,credit_card,2,110.77,95374
1,credit_card,2,28.7,35117
1,credit_card,1,23.47,23544
2,voucher,1,50.0,40341
1,boleto,1,364.46,77308
1,credit_card,1,48.23,37971
1,credit_card,6,78.97,49498
1,credit_card,2,159.8,9301
1,credit_card,1,66.44,38324
1,credit_card,2,71.13,25587
1,credit_card,1,76.29,58487
2,voucher,1,188.93,29716
1,debit_card,1,70.03,69367
1,boleto,1,51.01,90623
1,credit_card,2,162.75,63296
1,boleto,1,36.36,41573
1,credit_card,4,209.46,42960
1,credit_card,2,79.95,20656
1,credit_card,1,134.49,90429
1,credit_card,6,111.02,40631
1,credit_card,1,53.88,37175
1,boleto,1,62.91,90367
1,debit_card,1,335.47,71535
3,voucher,1,12.29,15904
1,credit_card,8,237.54,50314
1,credit_card,1,131.94,82232
1,debit_card,1,191.28,57230
1,credit_card,6,85.24,68584
1,credit_card,1,37.99,62992
1,credit_card,1,200.75,80307
1,boleto,1,213.03,74247
1,boleto,1,74.16,86538
1,voucher,1,55.09,47048
6,voucher,1,10.04,35694
1,credit_card,1,57.8,20270
1,credit_card,1,25.05,60594
1,boleto,1,199.43,45058
1,credit_card,3,172.29,1923
1,credit_card,8,126.3,11330
1,credit_card,5,116.97,30195
1,credit_card,2,158.21,26454
2,voucher,1,247.16,68243
1,credit_card,4,45.09,28978
1,credit_card,5,172.16,93302
1,credit_card,2,189.37,24821
1,credit_card,3,372.67,40204
1,boleto,1,64.44,69533
1,credit_card,1,2.35,98947
1,credit_card,4,204.07,95831
1,boleto,1,75.17,81951
1,credit_card,2,177.11,98525
1,credit_card,2,42.78,21440
1,boleto,1,37.79,88148
1,credit_card,2,119.79,96588
1,boleto,1,273.98,90402
1,credit_card,2,63.7,16709
2,voucher,1,50.0,40956
1,boleto,1,36.05,84277
1,credit_card,1,85.15,64798
1,credit_card,1,50.45,62308
1,credit_card,1,34.37,69712
1,voucher,1,184.93,49802
1,credit_card,6,157.97,81788
1,boleto,1,143.15,29799
1,credit_card,8,123.25,88021
1,credit_card,6,121.68,91233
1,credit_card,10,156.39,32295
1,credit_card,3,171.79,71213
1,credit_card,2,133.05,7286
1,debit_card,1,77.42,8679
1,credit_card,2,281.73,49507
1,credit_card,1,36.07,3901
1,credit_card,4,441.16,99440
1,credit_card,1,99.14,75634
1,voucher,1,118.35,53518
1,credit_card,1,92.8,15557
1,credit_card,2,142.25,85771
1,boleto,1,186.27,42552
1,debit_card,1,23.88,77791
1,boleto,1,497.59,81303
1,credit_card,5,51.57,33736
1,credit_card,1,159.07,316
1,credit_card,2,154.38,16301
1,credit_card,3,245.36,52487
1,boleto,1,385.52,33213
1,credit_card,4,318.17,15254
1,credit_card,1,576.2,48483
1,credit_card,1,93.66,34523
1,boleto,1,71.81,50602
1,boleto,1,33.1,19379
2,voucher,1,3.9,26841
1,boleto,1,44.24,75661
1,boleto,1,398.88,67629
1,credit_card,2,47.61,86478
1,credit_card,10,116.85,84674
1,boleto,1,35.09,28354
1,credit_card,5,51.88,97386
1,credit_card,6,190.83,58151
1,credit_card,4,101.64,38323
1,credit_card,4,212.18,98160
1,boleto,1,61.94,15670
1,credit_card,1,35.24,39431
1,credit_card,6,63.06,33018
1,credit_card,2,102.64,80790
1,credit_card,10,123.68,72370
1,boleto,1,64.63,63095
1,boleto,1,216.74,31799
1,credit_card,1,46.26,61316
1,credit_card,2,52.83,70607
1,credit_card,2,129.79,90031
1,credit_card,1,8.16,17264
2,voucher,1,98.87,50957
1,credit_card,2,65.05,2628
1,debit_card,1,64.0,37600
1,credit_card,1,34.7,85883
1,credit_card,3,151.83,15769
1,credit_card,2,103.2,88602
1,credit_card,1,43.62,78548
1,credit_card,6,166.41,7243
1,credit_card,1,35.77,5089
1,credit_card,10,194.48,60580
1,credit_card,1,133.62,38606
1,credit_card,2,115.9,10961
1,boleto,1,91.92,71385
1,credit_card,1,36.61,14510
1,credit_card,3,72.78,53981
1,credit_card,10,189.21,72902
1,credit_card,7,346.59,49121
1,credit_card,5,245.51,53863
2,voucher,1,216.99,42020
1,credit_card,3,104.43,57216
1,credit_card,3,36.1,57248
1,credit_card,2,161.47,1827
1,credit_card,6,133.75,37957
1,credit_card,1,125.22,67167
1,boleto,1,50.86,39224
1,credit_card,2,164.84,39506
1,credit_card,1,2.67,56607
3,voucher,1,33.56,78170
1,boleto,1,99.9,64463
1,credit_card,2,133.34,84953
1,voucher,1,69.46,88142
1,credit_card,1,133.28,75071
1,credit_card,1,50.0,29146
1,credit_card,10,368.92,46407
1,credit_card,8,406.67,97485
1,credit_card,3,69.45,59737
1,credit_card,2,1327.54,64305
2,credit_card,1,12.59,43495
1,credit_card,3,45.69,875
1,credit_card,4,119.48,49895
1,credit_card,3,88.72,8116
2,voucher,1,250.0,12582
1,credit_card,4,88.58,37877
1,credit_card,1,81.6,77437
1,credit_card,1,41.53,78005
1,credit_card,1,64.86,18095
1,credit_card,1,35.01,11146
1,credit_card,1,47.44,28301
1,boleto,1,21.01,23976
1,credit_card,10,639.52,8473
1,credit_card,2,142.44,38788
1,credit_card,6,323.92,54966
3,voucher,1,64.25,21069
1,boleto,1,64.44,63325
1,credit_card,8,91.18,4139
1,boleto,1,44.34,11215
1,credit_card,3,37.09,98099
1,debit_card,1,146.13,1661
1,boleto,1,218.27,8800
1,voucher,1,41.11,58347
1,credit_card,1,21.16,86291
1,credit_card,1,95.34,68990
1,credit_card,2,124.92,62690
1,credit_card,1,52.76,36254
1,boleto,1,56.28,70996
1,debit_card,1,416.36,22880
1,credit_card,2,144.76,45348
7,voucher,1,6.82,70618
1,boleto,1,202.5,12825
1,credit_card,1,14.0,28951
2,credit_card,1,3.99,1216
1,credit_card,3,104.37,63919
1,credit_card,1,119.84,1375
1,credit_card,2,84.24,34991
1,credit_card,1,2787.87,6742
1,credit_card,3,457.64,25669
1,credit_card,5,89.56,2195
1,credit_card,3,595.3,95165
1,credit_card,1,171.69,4879
1,credit_card,3,32.96,21095
1,credit_card,1,85.6,80246
1,credit_card,3,44.66,86858
1,boleto,1,164.55,76968
1,boleto,1,38.42,52477
1,credit_card,1,115.78,29832
1,credit_card,8,198.49,75649
1,credit_card,4,512.46,33394
1,credit_card,4,113.16,64652
1,credit_card,9,94.3,7857
1,credit_card,1,87.64,20326
1,credit_card,4,92.62,45984
1,credit_card,2,52.1,39446
1,credit_card,4,47.23,23237
1,credit_card,3,62.5,68741
1,credit_card,1,5.36,76148
1,boleto,1,116.32,87175
1,credit_card,1,158.21,12793
1,credit_card,10,404.95,60206
1,credit_card,1,196.01,44885
1,boleto,1,95.84,9773
1,credit_card,6,61.97,88608
1,credit_card,1,134.71,71220
1,voucher,1,79.56,14682
1,credit_card,1,78.2,31648
1,voucher,1,44.55,11963
1,boleto,1,45.89,19664
1,boleto,1,93.82,69990
1,voucher,1,191.09,8289
1,boleto,1,306.78,57859
1,credit_card,1,44.85,70769
1,credit_card,10,178.06,18403
1,boleto,1,157.78,62733
1,credit_card,3,83.34,92611
1,credit_card,4,97.71,93323
1,boleto,1,205.0,79086
1,credit_card,6,65.0,2734
1,credit_card,10,113.62,4077
1,voucher,1,41.0,97752
1,credit_card,1,44.38,10122
1,credit_card,1,67.57,36365
1,credit_card,3,117.57,19185
3,voucher,1,1.39,61564
1,boleto,1,90.76,25106
1,credit_card,8,168.35,22840
1,credit_card,1,131.64,19940
1,credit_card,5,63.07,13529
1,boleto,1,481.07,93884
1,credit_card,1,37.96,15468
1,boleto,1,248.36,90365
1,credit_card,1,61.4,25451
1,credit_card,4,176.16,7590
1,credit_card,1,131.44,14756
1,credit_card,2,61.37,33620
1,credit_card,5,103.15,9099
1,credit_card,3,154.51,96587
4,voucher,1,20.0,95858
1,credit_card,2,103.93,52944
1,credit_card,1,92.57,87565
1,credit_card,1,145.57,14805
1,credit_card,3,86.15,59757
1,credit_card,2,119.97,95469
1,credit_card,3,73.25,6826
1,credit_card,8,167.6,67008
1,credit_card,1,35.69,66444
1,credit_card,4,109.5,92075
1,credit_card,6,70.18,51770
1,credit_card,10,104.19,90867
1,boleto,1,165.3,80280
1,credit_card,8,219.4,1112
1,credit_card,8,94.59,40850
1,credit_card,10,991.09,64516
1,credit_card,2,284.66,50692
1,credit_card,6,146.48,50470
1,credit_card,1,132.64,54849
1,credit_card,3,35.0,19677
1,credit_card,10,221.58,49178
1,credit_card,10,158.98,48389
3,voucher,1,6.67,9111
1,credit_card,2,99.82,40297
1,credit_card,1,86.31,39663
1,credit_card,5,51.33,3044
1,credit_card,1,111.93,82647
1,credit_card,1,58.98,88331
1,credit_card,3,88.56,22534
1,credit_card,2,123.27,27507
1,credit_card,3,33.16,86726
1,credit_card,1,82.66,94473
1,boleto,1,236.09,49615
1,credit_card,1,43.0,70143
1,credit_card,4,235.28,89191
1,credit_card,1,55.79,59742
1,credit_card,10,784.8,80453
1,credit_card,7,73.43,86645
1,boleto,1,174.64,81712
1,credit_card,1,29.91,16794
1,credit_card,1,54.1,88441
1,credit_card,2,173.62,66785
1,credit_card,2,99.43,92448
1,credit_card,1,65.34,72527
1,credit_card,6,153.8,26612
1,credit_card,2,26.59,23594
1,credit_card,5,123.29,49337
1,debit_card,1,22.38,86520
1,credit_card,8,326.38,27767
1,credit_card,9,196.92,30258
1,boleto,1,65.01,45696
1,credit_card,2,21.84,91637
1,credit_card,1,248.74,49342
1,credit_card,5,141.11,5480
1,credit_card,10,1013.25,75570
1,credit_card,8,214.14,87972
1,credit_card,2,94.7,39586
1,debit_card,1,46.01,88527
1,credit_card,4,224.39,92701
2,voucher,1,100.0,80495
1,credit_card,2,196.66,67261
1,credit_card,3,69.83,75709
1,boleto,1,41.09,56095
1,credit_card,3,425.6,25645
1,credit_card,2,118.43,93474
1,credit_card,1,102.26,24627
1,credit_card,1,48.11,34450
1,voucher,1,150.0,2681
1,credit_card,1,40.4,48040
1,credit_card,1,430.28,59569
1,credit_card,7,72.98,39108
1,credit_card,1,126.23,22562
1,boleto,1,143.1,65602
1,credit_card,2,138.74,59785
1,credit_card,10,291.72,36835
1,credit_card,1,131.62,5466
1,credit_card,4,161.54,51305
1,credit_card,1,27.23,89883
1,credit_card,5,143.04,3083
1,credit_card,6,175.03,10025
1,credit_card,2,63.74,18420
1,credit_card,4,214.69,42720
1,credit_card,10,531.92,53800
1,credit_card,1,202.15,31808
1,boleto,1,277.48,49851
1,credit_card,1,35.13,48333
1,boleto,1,28.07,76898
1,credit_card,8,181.4,17297
1,credit_card,8,162.51,37080
1,credit_card,1,118.29,66510
1,credit_card,1,247.52,87723
1,credit_card,6,63.33,84161
1,credit_card,7,220.25,20369
1,boleto,1,228.82,79425
2,credit_card,1,79.92,65736
1,credit_card,1,112.2,21024
1,credit_card,1,97.66,77188
1,boleto,1,158.73,85608
1,credit_card,2,136.26,95852
1,credit_card,1,141.73,35123
1,boleto,1,67.53,98903
1,credit_card,10,113.44,46797
1,boleto,1,35.0,67501
1,credit_card,1,99.2,12304
1,credit_card,5,205.45,33827
1,credit_card,1,89.91,88093
1,credit_card,6,202.76,63261
1,credit_card,1,37.68,68700
1,credit_card,6,162.55,74752
1,credit_card,1,38.33,49927
1,credit_card,3,138.24,26781
1,credit_card,1,53.1,69494
7,voucher,1,20.0,18905
1,credit_card,1,102.66,65445
1,credit_card,2,64.04,11929
1,credit_card,7,97.03,35551
1,credit_card,3,150.14,47275
1,credit_card,1,98.25,33284
1,credit_card,5,50.95,32358
1,boleto,1,36.38,44022
1,boleto,1,47.79,91485
2,voucher,1,44.11,94188
1,credit_card,6,77.69,96422
1,credit_card,2,73.27,58020
1,boleto,1,35.41,47196
1,boleto,1,2276.1,25387
1,credit_card,3,72.02,14159
1,credit_card,10,182.29,15059
1,credit_card,1,118.09,76192
1,credit_card,1,105.9,30231
1,credit_card,10,141.2,27632
1,credit_card,8,921.05,33896
1,credit_card,5,71.14,71123
1,credit_card,1,103.55,87592
1,boleto,1,193.17,20460
1,credit_card,4,91.16,98948
1,credit_card,1,54.09,66405
1,credit_card,2,142.92,73270
1,credit_card,2,53.6,83140
1,credit_card,3,80.15,2142
1,credit_card,2,135.0,40203
1,credit_card,8,175.63,51424
1,boleto,1,162.7,45743
1,credit_card,3,192.39,70792
1,credit_card,1,26.77,49830
1,credit_card,1,111.98,11743
1,credit_card,5,103.11,34109
1,boleto,1,71.14,42541
1,credit_card,1,180.46,57798
1,credit_card,7,372.27,16211
1,credit_card,5,102.31,31260
1,credit_card,1,85.62,78073
1,credit_card,8,228.24,10581
1,credit_card,10,133.34,85315
1,credit_card,8,171.44,49237
1,credit_card,1,47.75,98301
1,credit_card,1,154.72,47869
3,voucher,1,20.0,14032
1,credit_card,1,78.2,18186
1,debit_card,1,24.28,8083
1,boleto,1,46.92,55649
1,credit_card,1,33.12,43624
1,boleto,1,182.91,74199
1,boleto,1,100.34,91368
1,boleto,1,66.01,98028
1,credit_card,3,132.0,86193
1,credit_card,1,4.15,4579
1,credit_card,1,58.59,72661
1,boleto,1,352.95,12464
2,voucher,1,29.87,5192
1,credit_card,5,54.09,23258
1,boleto,1,76.31,38065
1,credit_card,7,436.25,13461
1,credit_card,3,58.37,10523
1,credit_card,1,72.97,63282
1,credit_card,5,54.62,56146
1,boleto,1,85.81,72098
1,credit_card,2,150.99,28855
1,credit_card,6,347.83,91063
1,credit_card,5,674.92,33066
1,boleto,1,164.53,21595
1,credit_card,10,193.8,25118
1,credit_card,2,22.39,74794
1,boleto,1,147.52,75737
1,credit_card,1,31.6,86881
1,credit_card,5,620.68,67913
1,credit_card,10,1082.51,33719
1,credit_card,8,204.11,58051
1,boleto,1,82.12,15029
1,credit_card,12,123.69,89998
1,credit_card,6,287.96,19091
1,credit_card,1,32.09,43273
2,voucher,1,173.38,39306
1,credit_card,8,375.22,89468
1,credit_card,4,241.61,8091
1,credit_card,2,257.29,5912
1,credit_card,4,197.69,19506
1,credit_card,1,38.86,74258
1,credit_card,3,195.0,78307
1,credit_card,2,227.44,76843
1,credit_card,3,113.05,40477
1,credit_card,3,137.02,72070
1,boleto,1,89.27,53797
1,boleto,1,85.4,23216
1,voucher,1,44.6,37748
1,credit_card,6,133.93,78270
1,credit_card,7,77.89,9836
3,voucher,1,100.0,29712
1,boleto,1,113.08,93925
1,credit_card,10,554.4,94564
1,credit_card,4,56.22,68796
1,credit_card,1,56.75,51900
1,credit_card,8,504.35,78268
1,credit_card,10,152.72,64685
1,credit_card,8,289.89,27825
1,boleto,1,44.23,87224
1,boleto,1,93.72,28456
1,credit_card,1,220.66,41308
1,credit_card,4,151.96,7489
1,credit_card,1,279.3,80299
1,boleto,1,28.08,63361
1,credit_card,2,44.65,74632
1,boleto,1,75.17,41026
1,credit_card,8,193.51,82783
1,credit_card,3,63.1,71591
1,credit_card,1,90.92,94565
1,credit_card,6,343.85,12745
1,credit_card,3,69.11,53432
1,credit_card,1,31.73,61697
1,boleto,1,67.14,5477
1,boleto,1,349.01,5324
1,credit_card,2,111.86,93350
6,voucher,1,9.39,2845
1,credit_card,10,141.96,99399
1,credit_card,6,318.4,64898
1,credit_card,2,454.95,51205
1,credit_card,1,56.6,84774
1,credit_card,1,46.53,14348
1,credit_card,10,924.12,4591
1,credit_card,2,971.1,25900
1,credit_card,10,497.62,94762
1,credit_card,8,570.94,6494
1,credit_card,2,415.97,9018
1,credit_card,3,63.49,22444
1,credit_card,2,80.77,53975
2,voucher,1,20.0,19782
1,credit_card,12,172.23,56054
1,credit_card,1,64.09,17178
6,voucher,1,8.47,98317
1,credit_card,2,241.73,60765
1,credit_card,2,188.8,56749
1,credit_card,2,68.17,29948
1,credit_card,1,90.88,55963
1,credit_card,2,96.71,52128
1,credit_card,4,66.44,47929
1,boleto,1,127.92,75647
1,credit_card,1,8.58,11940
1,credit_card,1,81.76,83537
1,credit_card,5,59.82,20342
1,credit_card,1,40.76,2996
1,credit_card,10,107.1,22999
1,credit_card,1,27.36,52510
1,credit_card,2,28.93,21888
1,credit_card,1,40.96,1037
1,credit_card,1,188.73,11082
1,credit_card,2,69.73,24093
1,boleto,1,40.76,98795
1,boleto,1,177.32,27206
1,credit_card,1,87.03,48438
1,debit_card,1,44.18,77986
1,credit_card,1,2.27,80493
1,credit_card,1,29.75,95498
1,credit_card,4,47.53,72449
1,credit_card,6,68.02,27496
1,credit_card,5,51.0,3554
1,credit_card,1,44.29,40186
1,credit_card,6,300.09,41602
1,credit_card,5,263.02,27994
1,credit_card,4,48.68,3188
1,credit_card,5,188.79,53849
1,debit_card,1,119.8,26091
1,boleto,1,119.84,34152
1,credit_card,1,243.45,56963
1,credit_card,1,75.65,67372
1,voucher,1,29.96,97512
1,credit_card,10,248.76,71977
1,credit_card,8,375.41,67622
1,credit_card,10,2083.09,70132
1,credit_card,1,60.3,74544
1,credit_card,5,102.75,61662
1,credit_card,4,84.6,73750
1,boleto,1,298.32,64787
1,credit_card,6,67.88,89169
1,credit_card,4,82.95,21861
1,credit_card,8,89.62,81282
1,credit_card,5,151.7,84378
1,credit_card,2,239.5,14836
1,credit_card,1,506.17,26980
1,credit_card,6,217.16,43527
1,credit_card,1,198.4,32550
1,credit_card,3,177.86,46058
1,credit_card,1,36.3,25203
1,credit_card,2,117.26,16718
1,credit_card,1,103.82,1750
1,credit_card,15,242.11,25303
1,credit_card,2,46.13,45242
1,credit_card,1,20.75,61567
1,credit_card,1,123.52,18820
1,credit_card,6,113.28,63870
1,boleto,1,129.25,61546
1,credit_card,2,211.51,73014
1,boleto,1,1087.44,76349
1,credit_card,1,34.6,73317
1,credit_card,8,86.09,78603
1,credit_card,1,38.8,49969
1,credit_card,2,91.18,41604
1,credit_card,5,73.38,13364
6,voucher,1,10.05,49809
1,boleto,1,181.57,6825
1,credit_card,3,47.2,59123
1,credit_card,2,67.83,30552
1,credit_card,2,197.72,47530
1,credit_card,1,342.38,92224
1,credit_card,10,317.8,63105
1,credit_card,5,180.49,7990
1,debit_card,1,81.61,57419
1,credit_card,5,56.94,45562
1,credit_card,1,135.72,91426
1,credit_card,1,120.9,38488
1,credit_card,2,198.13,64374
1,credit_card,2,55.09,23130
1,credit_card,2,140.4,33440
1,boleto,1,37.94,2296
1,credit_card,1,60.63,18590
2,voucher,1,33.05,98136
1,credit_card,1,33.18,93409
1,credit_card,1,157.32,45241
1,credit_card,3,61.01,72448
1,credit_card,5,174.52,8882
1,boleto,1,40.48,79162
1,credit_card,1,164.79,44401
1,debit_card,1,39.56,30194
1,credit_card,1,103.27,89403
1,credit_card,5,55.92,88283
1,credit_card,10,204.53,78792
1,credit_card,1,29.77,69176
2,voucher,1,43.98,34259
1,credit_card,1,69.09,88466
1,boleto,1,52.38,78391
1,credit_card,4,142.81,71200
1,credit_card,8,186.85,92824
1,credit_card,10,416.54,20382
1,voucher,1,58.71,91816
1,credit_card,2,105.52,32012
1,debit_card,1,27.6,71375
1,voucher,1,27.36,20532
1,credit_card,1,46.33,19134
1,credit_card,1,188.5,96274
1,credit_card,1,187.87,4784
1,credit_card,1,624.59,17674
1,credit_card,1,41.6,66006
1,boleto,1,141.48,52851
1,credit_card,4,126.64,35494
1,credit_card,5,178.89,27419
1,credit_card,2,24.68,45486
1,credit_card,2,76.61,83729
1,credit_card,1,248.38,78003
1,boleto,1,60.97,35205
1,credit_card,3,188.69,86232
1,credit_card,4,171.29,92136
1,credit_card,1,75.42,75567
1,boleto,1,31.17,86057
1,credit_card,2,173.86,66475
1,boleto,1,58.13,82348
1,boleto,1,60.65,36492
1,credit_card,7,79.56,34830
1,credit_card,1,27.84,30911
1,credit_card,2,102.64,25787
2,voucher,1,57.7,44824
1,boleto,1,58.01,66387
1,credit_card,5,102.27,17323
1,credit_card,4,245.29,94931
1,credit_card,4,103.37,73847
1,boleto,1,136.71,66253
1,boleto,1,76.29,63067
1,credit_card,2,28.09,84510
1,credit_card,7,367.1,64944
10,voucher,1,1.85,78420
1,credit_card,10,153.69,43861
1,boleto,1,146.68,3323
1,boleto,1,24.09,14001
1,credit_card,1,17.5,72165
1,credit_card,1,57.8,9849
1,boleto,1,44.09,18925
1,credit_card,3,78.18,95416
1,credit_card,10,111.3,71210
1,credit_card,8,211.94,927
1,credit_card,4,175.64,37319
1,credit_card,2,104.48,35829
1,credit_card,4,48.01,38477
1,credit_card,5,891.91,62630
1,credit_card,6,120.0,73569
1,credit_card,8,80.18,94452
1,credit_card,6,92.71,21074
1,credit_card,3,75.99,78452
1,boleto,1,41.88,88746
1,credit_card,1,22.95,71988
1,credit_card,1,38.37,89371
3,voucher,1,28.71,79466
1,credit_card,1,123.67,67503
1,credit_card,1,47.44,46759
1,credit_card,6,100.33,45558
1,credit_card,1,28.4,90633
1,credit_card,10,817.15,30863
1,credit_card,2,28.83,67113
1,credit_card,4,109.77,64586
2,credit_card,1,135.44,73756
1,credit_card,4,116.72,49067
1,credit_card,2,138.6,41916
1,boleto,1,79.46,58772
1,credit_card,4,295.4,83153
1,credit_card,2,29.08,24482
1,boleto,1,88.72,8678
1,credit_card,1,57.8,83417
1,boleto,1,116.94,68344
1,credit_card,1,238.57,36278
1,credit_card,4,65.99,11165
1,credit_card,1,16.89,71424
1,boleto,1,65.11,18646
1,credit_card,2,56.78,98393
1,credit_card,3,125.94,16624
1,credit_card,9,92.57,91925
1,credit_card,3,81.77,54913
2,voucher,1,14.38,90575
1,credit_card,10,383.5,32833
1,credit_card,1,254.45,37001
1,credit_card,2,43.1,82005
1,credit_card,1,85.15,6973
1,credit_card,1,110.7,1370
1,voucher,1,114.44,16728
1,credit_card,1,19.35,29649
1,credit_card,8,681.82,75310
1,credit_card,2,50.09,38837
1,credit_card,8,162.65,769
1,credit_card,5,177.52,63307
1,credit_card,5,81.33,35320
3,voucher,1,20.0,52208
1,boleto,1,70.14,94083
1,credit_card,1,67.44,6965
1,credit_card,1,101.93,49418
1,credit_card,1,59.87,84708
1,credit_card,1,88.88,24631
1,credit_card,5,178.44,24628
1,credit_card,5,435.44,96391
1,credit_card,4,76.74,88109
